name	total_length	number	mean_length	longest	shortest	N_count	Gaps	N50	N50n	N70	N70n	N90	N90n
SRR13992256	5168410	99	52206.16	1041781	202	0	0	267627	6	181102	10	65873	19
SRR13992257	5152349	82	62833.52	780639	200	0	0	360409	5	177671	9	81142	17
SRR13992258	5304099	174	30483.33	556681	202	0	0	197044	9	115367	16	27315	33
SRR13992259	5122382	99	51741.23	493165	202	0	0	217804	8	167503	13	53204	22
SRR13992260	5163527	111	46518.26	746240	202	0	0	272308	6	160972	11	36428	23
SRR13992261	5094184	154	33079.12	662236	203	0	0	311288	7	157425	11	35790	24
SRR13992262	5106772	152	33597.18	330213	204	0	0	113237	15	72939	26	31019	48
SRR13992263	5137581	152	33799.88	597224	201	0	0	214115	8	132355	13	36965	26
SRR13992264	5055865	192	26332.63	315678	200	0	0	131388	13	63111	25	25540	47
SRR13992265	5110753	150	34071.69	665704	202	0	0	257206	7	184021	12	58004	23
SRR13992266	5102338	79	64586.56	443352	200	0	0	304478	8	185512	12	74703	21
SRR13992267	5035529	94	53569.46	622487	202	0	0	216102	7	162170	13	52061	22
SRR13992268	4869284	126	38645.11	268770	202	0	0	116344	14	79406	25	30088	48
SRR13992269	5244548	118	44445.32	349048	217	0	0	191030	10	125520	17	42913	29
SRR13992270	5084153	114	44597.83	564338	210	0	0	282210	6	194702	10	41431	21
SRR13992271	5271276	144	36606.08	555491	205	0	0	179353	10	91501	19	32318	36
SRR13992272	5351327	185	28926.09	555656	202	0	0	205223	8	136587	15	30510	31
SRR13992273	10406021	934	11141.35	211180	201	0	0	39373	77	20900	149	7688	302
SRR13992274	5332912	221	24130.82	370596	207	0	0	155874	12	104316	20	29933	40
SRR13992275	5137064	77	66715.12	781356	209	0	0	297956	6	174098	11	66384	20
SRR13992276	5091777	111	45871.86	564096	206	0	0	216102	8	170358	13	52061	22
SRR13992277	5181010	131	39549.69	600648	201	0	0	305358	6	132474	12	41555	22
SRR13992278	5181503	172	30125.02	375736	201	0	0	130633	13	88360	22	30966	40
SRR13992279	5046801	102	49478.44	499029	202	0	0	269032	7	158903	12	44846	22
SRR13992280	4966311	97	51199.08	616815	201	0	0	269204	6	198344	10	49985	18
SRR13992281	5112493	114	44846.43	525825	222	0	0	273014	7	147005	12	60375	23
SRR13992282	5187975	63	82348.81	896764	200	0	0	458502	4	177673	8	101169	16
SRR13992283	4934115	103	47904.03	900809	202	0	0	222230	6	183612	10	57015	19
SRR13992284	5152816	98	52579.76	712078	202	0	0	212819	8	149049	13	64282	23
SRR13992285	4976877	53	93903.34	1051735	213	0	0	381746	5	196938	8	121008	15
SRR13992286	4949694	75	65995.92	428676	203	0	0	296472	7	247296	11	74553	20
SRR13992287	5021242	95	52855.18	561722	200	0	0	269519	7	198326	11	69389	21
SRR13992288	4754869	39	121919.72	658736	203	0	0	478992	5	275100	7	114821	12
SRR13992289	5333889	199	26803.46	458499	212	0	0	137311	12	85643	21	21352	42
SRR13992290	5056203	145	34870.37	557088	202	0	0	243565	8	187963	12	50825	22
SRR13992291	5129282	134	38278.22	362842	201	0	0	170577	10	89010	19	37779	36
SRR13992292	5201499	193	26950.77	518732	206	0	0	136443	12	86976	22	25097	43
SRR13992293	5312986	168	31624.92	630486	202	0	0	191072	9	155039	15	27777	31
SRR13992294	5066817	186	27240.95	601990	201	0	0	254472	7	111463	13	41416	28
SRR13992295	5164624	117	44142.09	589160	201	0	0	205377	7	155105	13	51294	24
SRR13992296	5212716	169	30844.47	359123	203	0	0	125718	13	75499	24	22031	47
SRR13992297	5165594	176	29349.97	344965	217	0	0	104809	15	57101	28	23577	55
SRR13992298	4941189	40	123529.73	749427	223	0	0	305115	5	172634	9	97130	17
SRR13992299	5335981	174	30666.56	372766	212	0	0	137261	13	75676	23	29994	46
SRR13992300	5177363	95	54498.56	761105	216	0	0	279758	6	217497	10	52546	20
SRR13992301	5227893	99	52807	544367	204	0	0	186984	8	136359	15	47335	26
SRR13992302	5256757	158	33270.61	616328	205	0	0	153018	11	107869	20	26380	39
SRR13992303	5190344	149	34834.52	589142	200	0	0	227444	8	132558	14	41163	26
SRR13992304	5144854	104	49469.75	754858	202	0	0	257118	7	173749	12	35888	25
SRR13992305	5266195	206	25564.05	360315	202	0	0	174117	11	111055	18	26304	38
SRR13992306	5158801	54	95533.35	819218	202	0	0	549446	4	260942	7	113235	13
SRR13992307	5129301	146	35132.2	625497	201	0	0	269789	7	171624	11	41496	21
SRR13992308	5254504	134	39212.72	623246	202	0	0	194839	8	154045	14	40733	26
SRR13992309	5077509	171	29693.04	602762	200	0	0	244159	7	135706	13	30245	29
SRR13992310	5171053	149	34705.05	522845	202	0	0	191180	9	124268	16	28867	31
SRR13992311	4912242	47	104515.79	888236	209	0	0	417121	4	271650	7	129467	13
SRR13992312	4771597	60	79526.62	739815	200	0	0	567650	4	167707	7	98229	14
SRR13992313	5171322	97	53312.6	468167	201	0	0	177672	9	101676	17	43261	31
SRR13992314	4987434	55	90680.62	718377	205	0	0	517433	5	243569	7	129554	13
SRR13992315	5130493	150	34203.29	773239	206	0	0	239907	7	191055	11	33770	25
SRR13992316	5005953	93	53827.45	700342	220	0	0	272989	6	137298	12	41432	23
SRR13992317	5130393	128	40081.2	656589	201	0	0	203044	8	155710	13	62677	22
SRR13992318	4811107	64	75173.55	690412	206	0	0	536581	4	186964	8	89293	16
SRR13992319	5061024	90	56233.6	699620	202	0	0	316358	6	158637	10	70568	19
SRR13992320	5319382	140	37995.59	498663	201	0	0	188950	9	134678	16	38593	28
SRR13992321	4903425	56	87561.16	759510	219	0	0	433564	5	194702	9	92307	16
SRR13992322	5140870	68	75601.03	682361	202	0	0	417229	5	281894	8	110234	14
SRR13992323	5289552	130	40688.86	555561	202	0	0	170668	10	147417	16	39229	29
SRR13992324	5326952	148	35992.92	351755	212	0	0	157770	11	89910	20	32881	38
SRR13992325	5213683	160	32585.52	621960	201	0	0	214114	8	113241	15	27802	30
SRR13992326	5089530	134	37981.57	397884	201	0	0	234233	8	123140	14	50807	24
SRR13992327	4879516	95	51363.33	549354	206	0	0	191398	9	106549	16	33579	32
SRR13992328	5261255	213	24700.73	233696	202	0	0	94841	18	56932	32	20818	63
SRR13992329	5205845	187	27838.74	344965	208	0	0	104809	15	57101	29	22274	57
SRR13992330	5084746	127	40037.37	562406	217	0	0	305687	7	182152	11	64376	20
SRR13992331	5214406	112	46557.2	660070	212	0	0	268960	6	196232	10	81683	17
SRR13992332	5112236	119	42959.97	782047	212	0	0	236657	7	183265	12	50760	23
SRR13992333	5064705	105	48235.29	577548	201	0	0	318264	6	169252	11	82210	19
SRR13992334	5065394	112	45226.73	662896	201	0	0	342097	6	202659	9	71084	17
SRR13992335	5291175	156	33917.79	519765	201	0	0	182862	9	88354	18	26284	39
SRR13992336	5108459	112	45611.24	595220	202	0	0	202387	7	159015	13	41696	24
SRR13992337	5027844	105	47884.23	805884	206	0	0	222153	6	162170	12	41421	20
SRR13992338	5448238	96	56752.48	896072	201	0	0	354958	5	218012	9	63838	17
SRR13992339	4769527	133	35861.11	286518	201	0	0	107566	15	69977	26	32831	45
SRR13992340	5392052	171	31532.47	450941	200	0	0	246204	9	196298	13	41184	28
SRR13992341	5117075	166	30825.75	625358	200	0	0	283060	7	155439	12	67948	21
SRR13992342	4985687	98	50874.36	589022	201	0	0	205376	9	134331	14	41496	24
SRR13992343	5274496	207	25480.66	287448	215	0	0	105188	18	56933	31	26284	60
SRR13992344	5063595	79	64096.14	657847	211	0	0	307273	6	232098	10	113161	16
SRR13992345	5052709	114	44322.01	342510	202	0	0	138629	12	85733	21	29887	40
SRR13992346	5246209	177	29639.6	577559	202	0	0	234944	8	147831	13	31019	29
SRR13992347	5118888	311	16459.45	200005	201	0	0	66596	23	35622	45	13617	88
SRR13992348	5241832	161	32557.96	623266	202	0	0	190417	9	111754	16	29887	31
SRR13992349	5083814	64	79434.59	638769	221	0	0	276140	7	238461	11	75623	19
SRR13992350	5332277	203	26267.37	279004	217	0	0	104674	18	62606	31	27503	58
SRR13992351	4993191	95	52559.91	751045	204	0	0	287380	5	173480	10	62731	18
SRR13992352	5069254	131	38696.6	588791	201	0	0	218831	8	125758	14	62140	24
SRR13992353	5213682	86	60624.21	763640	204	0	0	360317	5	168474	10	70076	18
SRR13992354	5243648	130	40335.75	794362	202	0	0	243836	6	132812	13	55774	24
SRR13992355	5113944	57	89718.32	886022	204	0	0	496309	4	203883	8	113257	14
SRR13992356	5303830	160	33148.94	327980	203	0	0	153601	13	111919	22	41184	36
SRR13992357	5021406	136	36922.1	610963	201	0	0	150510	10	113217	17	31763	31
SRR13992358	5319323	128	41557.21	637722	204	0	0	358135	6	134359	11	52261	22
SRR13992359	5199923	157	33120.53	410495	206	0	0	181052	10	95581	19	29351	37
SRR13992360	5049675	141	35813.3	596806	201	0	0	214031	7	155914	12	43905	21
SRR13992361	4908227	41	119712.85	1216295	202	0	0	716454	3	474562	5	110644	10
SRR13992362	5186202	175	29635.44	370018	201	0	0	171087	11	95172	20	27917	37
SRR13992363	5086565	80	63582.06	360139	214	0	0	191030	9	124130	16	74703	26
SRR13992364	4817582	124	38851.47	413717	200	0	0	174001	10	119242	16	39751	31
SRR13992365	5237893	92	56933.62	709431	205	0	0	216720	7	173799	12	60799	22
SRR13992366	5397656	123	43883.38	763773	202	0	0	203975	7	124499	14	45706	26
SRR13992367	5036232	62	81229.55	867373	216	0	0	366934	5	240375	8	92088	14
SRR13992368	5524354	154	35872.43	797147	200	0	0	203976	7	129284	14	32123	30
SRR13992369	5294939	158	33512.27	590807	200	0	0	170276	9	97790	16	27196	37
SRR13992370	5285974	212	24933.84	581969	201	0	0	227437	8	132355	14	23619	31
SRR13992371	5085402	143	35562.25	375576	211	0	0	210858	10	98559	16	43839	30
SRR13992372	5161703	169	30542.62	310154	200	0	0	123233	14	76369	24	37976	43
SRR13992373	5605950	208	26951.68	371782	208	0	0	108625	17	66109	29	27373	52
SRR13992374	5162953	149	34650.69	483514	202	0	0	230886	8	173925	13	63257	22
SRR13992375	5194396	150	34629.31	445638	205	0	0	161113	11	113747	18	25565	34
SRR13992376	5026025	114	44087.94	498968	201	0	0	226061	8	132558	13	41441	24
SRR13992377	5263086	180	29239.37	487546	201	0	0	219589	9	112377	16	29992	33
SRR13992378	4706733	53	88806.28	518357	207	0	0	322405	6	244330	9	110937	15
SRR13992379	5172500	128	40410.16	351744	206	0	0	128671	14	71479	26	37799	46
SRR13992380	5061572	136	37217.44	351507	212	0	0	204426	10	88530	19	38319	36
SRR13992381	5205400	191	27253.4	300086	210	0	0	91095	19	50622	35	27931	63
SRR13992382	4946236	129	38342.91	576839	202	0	0	366731	6	147831	11	41569	21
SRR13992383	5364342	142	37777.06	666343	201	0	0	189990	7	113197	14	39688	29
SRR13992384	5149868	168	30653.98	395055	201	0	0	214116	9	107850	15	34668	31
SRR13992385	5095890	101	50454.36	845658	202	0	0	268894	6	139562	11	51360	20
SRR13992386	5140993	78	65910.17	886222	202	0	0	356883	5	203975	9	70056	17
SRR13992387	5108709	219	23327.44	345058	201	0	0	111840	16	58656	29	19550	57
SRR13992388	5034556	102	49358.39	571945	218	0	0	194736	9	123308	15	54446	27
SRR13992389	5377327	102	52718.89	420639	205	0	0	215157	10	125031	17	55780	29
SRR13992390	5026952	104	48336.08	625037	201	0	0	227361	6	169252	11	90495	19
SRR13992391	5101060	66	77288.79	763716	200	0	0	282653	6	203881	9	81142	17
SRR13992392	5078386	60	84639.77	682407	239	0	0	346164	6	203914	9	102579	17
SRR13992393	5006755	89	56255.67	623928	201	0	0	384396	5	226609	8	102031	15
SRR13992394	4946957	62	79789.63	1327064	200	0	0	328732	5	191055	9	109208	15
SRR13992395	5215460	138	37793.19	668488	201	0	0	297057	6	135606	11	59161	21
SRR13992396	5000851	127	39376.78	514410	203	0	0	208940	9	116289	14	33710	30
SRR13992397	5079374	89	57071.62	636845	201	0	0	314043	6	203044	10	92428	18
SRR13992398	4976655	63	78994.52	497667	201	0	0	374850	6	230103	9	79187	17
SRR13992399	4961465	79	62803.35	909009	207	0	0	309136	6	191054	10	76364	18
SRR13992400	5393370	156	34572.88	697587	203	0	0	125216	11	70690	23	37513	43
SRR13992401	4869277	52	93639.94	810357	202	0	0	567034	4	236848	6	96460	14
SRR13992402	5065569	117	43295.46	455563	223	0	0	303228	7	139249	12	48000	22
SRR13992403	4850082	107	45327.87	427212	209	0	0	182651	10	111926	17	55025	29
SRR13992404	5181274	138	37545.46	619328	201	0	0	273696	7	149906	12	51067	21
SRR13992405	5362862	198	27085.16	288733	201	0	0	103184	15	69098	28	23478	53
SRR13992406	5212599	183	28484.15	495540	201	0	0	213880	9	137434	14	29992	29
SRR13992407	5299192	101	52467.25	621598	200	0	0	240652	7	129548	12	49661	23
SRR13992408	5085120	106	47972.83	625541	201	0	0	364397	5	157464	9	69632	19
SRR13992409	5322836	158	33688.84	511655	205	0	0	104390	15	63531	28	28940	52
SRR13992410	5062962	123	41162.29	425471	202	0	0	207451	9	86889	17	32096	35
SRR13992411	5095952	114	44701.33	501508	204	0	0	203973	8	116378	15	37474	28
SRR13992412	5076800	112	45328.57	772157	219	0	0	400706	5	230659	8	46743	18
SRR13992413	5053893	118	42829.6	660936	200	0	0	246310	7	131590	13	58065	23
SRR13992414	5114934	104	49182.06	938667	201	0	0	372076	4	214115	8	58539	16
SRR13992415	5285445	236	22395.95	391062	206	0	0	154873	12	82997	22	27494	43
SRR13992416	5247190	182	28830.71	499478	203	0	0	186633	10	113405	17	31026	35
SRR13992417	5061563	135	37493.06	577548	201	0	0	203072	7	132474	13	41555	23
SRR13992418	5231896	109	47999.05	676018	201	0	0	363055	5	154897	10	60374	21
SRR13992419	4700205	98	47961.28	277158	207	0	0	125695	13	77769	23	42227	38
SRR13992420	5068762	58	87392.45	610229	202	0	0	270535	6	189779	11	56949	19
SRR13992421	4879465	198	24643.76	200005	201	0	0	80867	21	41431	40	20925	72
SRR13992422	5006564	115	43535.34	621176	202	0	0	232893	7	139045	12	52505	23
SRR13992423	5009384	159	31505.56	543049	203	0	0	122115	14	82485	23	31091	42
SRR13992424	5143843	92	55911.34	880775	202	0	0	256023	6	178126	10	55934	20
SRR13992425	5299366	143	37058.5	486708	200	0	0	169546	10	84351	19	38197	37
SRR13992426	4922275	79	62307.28	755754	203	0	0	294507	5	163485	10	60133	20
SRR13992427	5305301	189	28070.38	710071	203	0	0	348161	6	116001	12	41388	24
SRR13992428	5021800	129	38928.68	307130	207	0	0	159354	11	90412	19	38501	36
SRR13992429	5016299	47	106729.77	780074	207	0	0	611104	4	314140	7	139164	11
SRR13992430	5290937	173	30583.45	390096	209	0	0	107778	13	74096	25	26781	48
SRR13992431	5199999	149	34899.32	409151	201	0	0	220126	9	107007	15	36912	29
SRR13992432	5129769	133	38569.69	360196	223	0	0	202020	10	89010	19	33993	36
SRR13992433	5421414	258	21013.23	488780	202	0	0	204479	9	113392	16	23689	34
SRR13992434	5187110	135	38423.04	757148	202	0	0	268731	6	135943	12	31781	25
SRR13992435	5071615	86	58972.27	620024	201	0	0	310212	6	161826	11	72788	20
SRR13992436	5159209	161	32044.78	622691	201	0	0	282587	7	148210	12	31292	24
SRR13992437	5083850	66	77028.03	1315921	211	0	0	319797	4	185467	8	75329	16
SRR13992438	5271907	95	55493.76	683312	207	0	0	338146	6	153599	11	80159	21
SRR13992439	5175887	121	42775.93	615043	202	0	0	243543	7	158923	12	76571	21
SRR13992440	5147919	135	38132.73	486526	215	0	0	196320	10	125598	16	39937	29
SRR13992441	4961037	89	55741.99	629840	201	0	0	343786	6	139438	11	68262	20
SRR13992442	5202854	135	38539.66	351743	200	0	0	139673	12	90282	21	37781	37
SRR13992443	6791613	972	6987.26	166289	202	0	0	29887	68	13731	133	2486	360
SRR13992444	5084323	160	31777.02	489480	201	0	0	239894	8	157644	13	45520	24
SRR13992445	5036713	109	46208.38	622372	213	0	0	216099	7	162170	12	41421	22
SRR13992446	5072947	156	32518.89	587012	201	0	0	203044	8	126411	15	38352	27
SRR13992447	5137416	171	30043.37	691575	204	0	0	272575	7	173004	12	36904	25
SRR13992448	4708637	48	98096.6	1129406	202	0	0	635725	3	235829	6	99737	13
SRR13992449	5224971	100	52249.71	712107	202	0	0	187049	8	127534	14	38219	27
SRR13992450	5170243	166	31146.04	461204	201	0	0	149418	10	84642	19	31402	39
SRR13992451	5132812	118	43498.41	625283	201	0	0	372619	6	169243	11	59658	20
SRR13992452	5203934	125	41631.47	387561	206	0	0	182862	11	92128	19	36415	36
SRR13992453	5159830	119	43359.92	588793	205	0	0	202560	8	138873	14	43717	26
SRR13992454	5206944	182	28609.58	313392	215	0	0	132979	12	81892	22	28396	42
SRR13992455	5217726	152	34327.14	558369	205	0	0	282536	7	131683	12	35987	25
SRR13992456	5040967	85	59305.49	568643	205	0	0	288169	7	197293	11	80314	20
SRR13992457	4687315	71	66018.52	728936	202	0	0	193113	7	158824	12	72608	20
SRR13992458	5287062	109	48505.16	709658	219	0	0	218764	7	173036	12	40079	25
SRR13992459	8601116	4244	2026.65	118171	201	0	0	4562	385	1901	976	668	2621
SRR13992460	4908843	140	35063.16	349128	200	0	0	173781	11	86654	19	30215	36
SRR13992461	5116626	60	85277.1	792198	223	0	0	278840	6	189556	11	72421	19
SRR13992462	5056182	127	39812.46	588907	201	0	0	287206	6	146598	11	62802	20
SRR13992463	4948772	56	88370.93	548771	202	0	0	324490	7	269020	10	130745	16
SRR13992464	5042828	107	47129.23	618382	201	0	0	287286	6	169240	11	92138	19
SRR13992465	5032746	58	86771.48	837783	203	0	0	325906	5	273918	8	92308	15
SRR13992466	5047064	132	38235.33	416050	201	0	0	207042	8	132466	14	34668	27
SRR13992467	5191945	65	79876.08	688528	204	0	0	360200	5	203882	9	101624	16
SRR13992468	5291242	137	38622.2	616327	200	0	0	278829	7	130300	12	31730	28
SRR13992469	5280567	128	41254.43	361402	204	0	0	203974	9	129473	16	57878	27
SRR13992470	5197072	93	55882.49	374550	205	0	0	260099	9	128044	15	74703	25
SRR13992471	5127225	155	33078.87	625712	201	0	0	185690	8	116379	15	41555	27
SRR13992472	5788868	369	15687.99	336286	202	0	0	129389	15	62248	27	10208	77
SRR13992473	5241488	278	18854.27	165733	200	0	0	76283	25	56156	41	18539	73
SRR13992474	5167778	133	38855.47	520813	201	0	0	177806	8	132579	14	46596	26
SRR13992475	5206320	155	33589.16	623454	202	0	0	325552	7	238758	10	57810	18
SRR13992476	4960019	77	64415.83	445560	205	0	0	162552	10	124115	17	53757	28
SRR13992477	5059555	112	45174.6	616636	202	0	0	347028	6	248015	9	49273	16
SRR13992478	5323681	237	22462.79	226295	200	0	0	65685	25	45046	44	17239	80
SRR13992479	5137245	207	24817.61	403661	200	0	0	131703	12	88470	22	19413	44
SRR13992480	5062834	132	38354.8	351423	208	0	0	180074	12	90283	20	33993	36
SRR13992481	4869705	68	71613.31	799128	200	0	0	348571	5	154562	10	87651	19
SRR13992482	5356806	263	20368.08	357699	206	0	0	75048	19	43078	37	17315	74
SRR13992483	5341612	139	38428.86	351643	200	0	0	128332	13	80568	23	35025	43
SRR13992484	5264175	99	53173.48	616703	202	0	0	351751	6	269261	9	90244	16
SRR13992485	4862529	62	78427.89	624108	213	0	0	321952	6	197784	10	85821	18
SRR13992486	5130048	93	55161.81	667873	200	0	0	284371	7	185429	12	92275	19
SRR13992487	5137177	159	32309.29	473528	202	0	0	203320	9	123587	17	40077	29
SRR13992488	5033285	117	43019.53	668359	201	0	0	320578	6	195661	10	72354	18
SRR13992489	5284277	140	37744.84	370268	206	0	0	230541	10	119934	16	41421	29
SRR13992490	5000889	90	55565.43	628443	201	0	0	219594	8	137629	13	56919	23
SRR13992491	5158910	93	55472.15	709587	204	0	0	274716	6	203975	10	113051	18
SRR13992492	4836335	72	67171.32	644596	207	0	0	259142	6	167344	11	73286	20
SRR13992493	5050908	132	38264.45	360198	212	0	0	187891	10	95168	18	38319	34
SRR13992494	4974533	106	46929.56	739221	206	0	0	196099	7	150822	13	42384	25
SRR13992495	5094541	118	43174.08	736626	201	0	0	211825	7	97259	14	38319	30
SRR13992496	4937326	65	75958.86	772587	205	0	0	315465	5	172932	9	102232	16
SRR13992497	4625628	91	50831.08	340026	207	0	0	183552	10	116026	16	55256	27
SRR13992498	5218556	124	42085.13	444192	202	0	0	158240	12	93884	21	40032	38
SRR13992499	5277309	137	38520.5	590404	207	0	0	239899	8	137895	14	34545	26
SRR13992500	4820543	65	74162.2	663754	202	0	0	283459	6	196626	10	56895	19
SRR13992501	5099477	137	37222.46	616635	202	0	0	352326	6	213993	9	52384	18
SRR13992502	5210645	143	36438.08	527422	201	0	0	227614	8	155429	13	41555	23
SRR13992503	5229873	97	53916.22	585590	202	0	0	369336	6	228812	10	105435	16
SRR13992504	5354632	137	39084.91	672819	202	0	0	234507	8	158923	14	41488	25
SRR13992505	5085099	89	57135.94	707145	223	0	0	267120	5	180921	10	61024	18
SRR13992506	5339325	142	37600.88	925199	202	0	0	191030	9	147877	15	33404	28
SRR13992507	5284092	99	53374.67	487340	210	0	0	187746	10	113341	17	48506	31
SRR13992508	5088296	89	57171.87	738228	216	0	0	371646	5	281067	8	41432	17
SRR13992509	5340466	135	39559.01	542073	202	0	0	158982	9	95801	18	37237	35
SRR13992510	5353029	128	41820.54	644111	202	0	0	216822	8	113036	14	51358	27
SRR13992511	4933993	85	58046.98	1081563	200	0	0	329973	4	180473	8	60215	18
SRR13992512	5377931	199	27024.78	425681	202	0	0	188475	11	149370	17	21991	35
